Date,Time,CCNY_O3,CCNY_PM2.5,CCNY_CO,PS 19_PM2.5,Queens College_CO,Queens College_SO2,Queens College_O3,Queens College_NO,Queens College_NO2,Queens College_Nox,Queens College_PM2.5,Queens College_Temp
8/6/2018,22:00:00,0.035,20.7,,21.9,251.29,0.1,0.042,0.068,4.838,4.907,12.9,83.1
8/6/2018,23:00:00,0.029,20,,20.7,240.46,0.1,0.038,0.057,6.259,6.316,13.8,82.2
8/7/2018,0:00:00,0.028,16,,18.3,228.15,0.1,0.034,0.083,6.674,6.758,14.4,81.3
8/7/2018,1:00:00,0.023,17.4,,16.2,231.39,0.2,0.029,0.079,8.388,8.465,12.4,80.6
8/7/2018,2:00:00,0.021,15.1,,17.9,241.99,0.3,0.022,0.077,12.506,12.583,13.2,80.2
8/7/2018,3:00:00,0.02,12.6,,16.9,277.85,0.2,0.02,0.124,12.235,12.361,18,79.3
8/7/2018,4:00:00,0.014,13.6,,18.4,282.32,0.1,0.017,0.089,13.52,13.609,15.7,78.5
8/7/2018,5:00:00,0.012,14.9,,18.2,285.29,0.2,0.015,0.876,14.298,15.175,11.3,77.9
8/7/2018,6:00:00,0.01,15.2,,19,283.56,0.4,0.016,3.617,14.823,18.439,14.2,78.8
8/7/2018,7:00:00,0.015,,,17.5,296.83,0.3,0.022,4.791,13.4,18.192,15.2,80.4
8/7/2018,8:00:00,0.019,,,22.7,302.6,0.3,0.029,4.19,11.944,16.136,14.8,81.8
8/7/2018,9:00:00,0.03,17.5,,23,299.09,0.2,0.044,3.29,10.198,13.507,17.1,83.6
8/7/2018,10:00:00,0.046,21.2,,25.3,276.87,0.2,0.06,1.389,7.786,9.175,21.7,85.1
8/7/2018,11:00:00,0.069,17.7,,22.9,244.29,0.1,0.064,0.604,4.831,5.435,22.1,85.7
8/7/2018,12:00:00,0.078,20.7,,22.6,222.37,0.2,0.056,0.903,3.784,4.695,20.2,85.5
8/7/2018,13:00:00,0.073,16.5,,19,201.58,0.2,0.051,0.735,3.416,4.151,16.5,86
8/7/2018,14:00:00,0.057,19.3,,,185.55,0.1,0.044,0.778,3.341,4.119,11,85.3
8/7/2018,15:00:00,0.051,17.2,,,190.25,0.1,0.043,0.93,4.472,5.404,11.8,85.2
8/7/2018,16:00:00,0.05,17.4,,,186.55,0,0.041,0.708,4.342,5.052,9.2,84
8/7/2018,17:00:00,0.041,16.5,,30.1,182.84,0,0.032,0.434,5.532,5.967,5.3,80.7
8/7/2018,18:00:00,0.05,4.2,,27.9,213.16,0,0.039,0.282,5.868,6.153,13.6,76
8/7/2018,19:00:00,0.043,10.4,,21.8,252.24,0,0.043,0.088,9.879,9.964,12,73.1
8/7/2018,20:00:00,0.04,11,,20.6,355.82,0.5,0.031,0.075,22.516,22.592,5.5,74.3
8/7/2018,21:00:00,0.031,10.2,,16.1,288.52,0.4,0.033,0.044,16.606,16.647,5.4,74.4
8/7/2018,22:00:00,0.024,11,,10.7,320.23,0.3,0.024,0.04,19.793,19.833,6.8,75.9
8/7/2018,23:00:00,0.016,13.8,,15.6,360.26,0.1,0.016,0.141,21.826,21.971,8.5,76.5
8/8/2018,0:00:00,0.017,13.8,,16.1,362.73,0.1,0.012,0.082,22.935,23.015,9.7,77.1
8/8/2018,1:00:00,0.019,12.1,,16.9,342.46,0.1,0.011,0.156,24.285,24.442,11.8,77
8/8/2018,2:00:00,0.012,13.1,,12.5,244.16,0,0.022,0.052,12.504,12.559,11.5,75.9
8/8/2018,3:00:00,0.009,16.3,,19,209.77,0,0.026,0.058,9.672,9.731,6.8,75.5
8/8/2018,4:00:00,0.001,18.7,,15,261.29,0,0.019,0.089,13.906,13.994,9.3,75.1
8/8/2018,5:00:00,0.007,17,,13.4,350.35,0,0.011,1.897,21.555,23.455,15.9,75.9
8/8/2018,6:00:00,0.017,13,,12.7,411.27,0.2,0.01,11.028,25.719,36.751,10,78
8/8/2018,7:00:00,0.03,10.8,,9.7,406.15,0.3,0.015,14.048,27.136,41.182,15.7,81.2
8/8/2018,8:00:00,0.032,10.2,,10.6,346.36,0.3,0.024,10.598,25.346,35.942,14.2,84.1
8/8/2018,9:00:00,0.036,8,,12.2,312.07,0.3,0.034,7.54,20.927,28.468,8.1,85.3
8/8/2018,10:00:00,0.036,10,,13.6,287.42,0.3,0.046,3.602,14.078,17.682,7,84.8
8/8/2018,11:00:00,0.046,8.5,,11.8,279.31,0.4,0.06,2.302,12.582,14.885,8.8,86.1
8/8/2018,12:00:00,0.066,12.3,,11.3,285.58,0.3,0.079,0.983,9.3,10.285,8.7,87.4
8/8/2018,13:00:00,0.085,13.7,,12,264.04,0.2,0.086,0.457,5.792,6.25,10.3,87.7
8/8/2018,14:00:00,0.083,9.1,,13.6,253.05,0.2,0.075,0.696,5.937,6.632,11.9,87.2
8/8/2018,15:00:00,0.08,16.7,,10.9,229,0.2,0.069,0.771,5.839,6.612,10.9,85.9
8/8/2018,16:00:00,0.065,19.9,,15.2,196.98,,0.061,0.622,4.762,5.384,10.8,85
8/8/2018,17:00:00,0.059,16.7,,9.7,205.71,,0.058,0.348,5.56,5.908,9.6,83.1
8/8/2018,18:00:00,0.052,21.1,,13.1,218.26,0.4,0.049,0.199,5.856,6.057,8.5,82.5
8/8/2018,19:00:00,0.058,20.1,,19.7,248.24,0.1,0.042,0.077,10.072,10.15,11.1,81
8/8/2018,20:00:00,0.049,19,,18.3,257.9,0.1,0.037,0.064,13.403,13.466,13.3,80.6
8/8/2018,21:00:00,0.051,21.5,,20.8,306.57,0,0.036,0.07,12.771,12.844,15.8,81
8/8/2018,22:00:00,0.037,12.2,,14.9,276.58,0,0.045,0.059,8.656,8.72,14.3,81.7
8/8/2018,23:00:00,0.032,15.4,,10.3,258.14,0.1,0.047,0.065,7.406,7.472,13,82
8/9/2018,0:00:00,0.035,16.8,,11.4,245.51,0.1,0.047,0.055,5.928,5.983,8.1,81.1
8/9/2018,1:00:00,0.045,10.8,,11.8,182.7,0,0.044,0.049,4.078,4.126,12.1,75.7
8/9/2018,2:00:00,0.042,7.9,,7.4,162.99,0,0.036,0.044,7.464,7.509,7.6,73.2
8/9/2018,3:00:00,0.034,9.3,,5.1,204.57,0,0.027,0.062,11.354,11.41,3.7,74.5
8/9/2018,4:00:00,0.024,9.1,,8.8,269.79,0,0.016,0.081,19.511,19.591,6,75.3
8/9/2018,5:00:00,0.009,11.2,,8.9,353.62,0.1,0.005,4.706,32.022,36.728,9.6,75.7
8/9/2018,6:00:00,0.014,14.5,,10.3,369.91,0.5,0.01,6.309,25.265,31.582,15.4,76.1
8/9/2018,7:00:00,0.02,13.9,,15.7,325.34,0.3,0.018,6.295,18.536,24.83,16.3,77.6
8/9/2018,8:00:00,0.031,9.7,,13.2,,0.3,0.028,4.88,14.671,19.551,7.9,79.2
8/9/2018,9:00:00,0.039,7.2,,8.7,,0.3,0.041,3.23,10.009,13.236,8.3,81.9
8/9/2018,10:00:00,0.045,5.2,,6.4,,0.3,0.052,1.895,7.969,9.872,4.8,84.1
8/9/2018,11:00:00,0.046,3.7,,5.5,184.21,,0.056,1.035,5.071,6.107,10,85
8/9/2018,12:00:00,0.051,3.5,,5.9,186.4,,0.055,1.149,5.365,6.514,11,85.7
8/9/2018,13:00:00,0.05,4.6,,6,198.32,,0.056,0.895,5.853,6.747,5.6,86.7
8/9/2018,14:00:00,0.049,5.7,,5.1,191.82,,0.058,0.637,4.245,4.882,4.3,88
8/9/2018,15:00:00,0.049,5.5,,4,208.12,0.1,,0.881,5.526,6.409,5.2,88.3
8/9/2018,16:00:00,0.046,6.6,,5.3,193.7,0,,0.47,4.196,4.667,4.9,87.3
8/9/2018,17:00:00,0.039,5.1,,7.6,188.54,0,0.045,0.639,5.508,6.148,3.7,87.5
8/9/2018,18:00:00,0.03,10.2,,5.4,186.67,0,0.038,0.425,7.24,7.667,6,85.8
8/9/2018,19:00:00,0.028,12,,9.4,201.12,0.1,0.036,0.2,9.216,9.416,5.5,84.1
8/9/2018,20:00:00,0.036,19.7,,12.7,259.3,0.2,0.033,0.261,14.968,15.234,11.9,82.9
8/9/2018,21:00:00,0.037,18.5,,19.6,252.65,0.2,0.033,0.154,13.954,14.107,17.3,81.6
8/9/2018,22:00:00,0.036,19.4,,20.5,252.19,0.3,0.033,0.072,12.552,12.627,15,80.3
8/9/2018,23:00:00,0.03,17.6,,19.6,255.62,1.3,0.028,0.073,15.066,15.14,12.9,79
8/10/2018,0:00:00,0.032,15.6,182.83,19,255.87,0.9,0.022,0.056,19.393,19.45,16.9,77.5
8/10/2018,1:00:00,0.032,17.4,191.99,18,235.29,0.1,0.021,0.064,17.741,17.804,13.6,76.7
8/10/2018,2:00:00,0.026,17.3,205.02,17.1,247.6,0,0.023,0.053,13.628,13.683,14,75.4
8/10/2018,3:00:00,0.023,16.2,196.47,15,256.05,0.1,0.018,0.056,16.945,17.001,15.6,74.7
8/10/2018,4:00:00,0.018,16.5,188.39,15.8,318.87,0.2,0.007,7.777,31.746,39.493,14.3,73.4
8/10/2018,5:00:00,0.021,16.8,206.08,15.4,408.78,0.2,0.004,9.562,32.788,42.367,13.2,75
8/10/2018,6:00:00,0.024,16.3,213.43,17,505.56,0.4,0.01,14.067,29.329,43.386,14.5,77.7
8/10/2018,7:00:00,0.016,19.6,325.26,18.8,342.6,0.2,0.021,8.086,21.745,29.878,15.4,80.2
8/10/2018,8:00:00,0.019,22.6,336.53,18,344.41,1,0.024,10,22.626,32.624,12.6,81.7
8/10/2018,9:00:00,0.032,17.5,275.73,17.4,304.96,0.9,0.032,,,,13.9,83.3
8/10/2018,10:00:00,0.05,12.7,210.7,16.6,271.75,0.5,0.04,,,,12.5,85
8/10/2018,11:00:00,0.061,13.5,183.74,14.6,233.62,0.2,0.049,,,,11,86.3
8/10/2018,12:00:00,0.058,,198.22,15.2,259.13,0.3,0.064,,,,15.9,87
8/10/2018,13:00:00,0.056,,203.14,16.8,241.78,0.3,0.078,0.58,7.888,8.47,15.4,87.2
8/10/2018,14:00:00,0.057,,197.6,15.3,236.97,0.3,0.074,0.438,6.746,7.184,14.6,86.5
8/10/2018,15:00:00,0.063,,219.95,16.7,245.27,0.2,0.072,0.575,7.313,7.889,11.2,86.4
8/10/2018,16:00:00,0.061,,241.5,15.2,223.22,0.1,0.059,0.323,6.578,6.901,10.7,84
8/10/2018,17:00:00,0.047,,246.77,15.2,204.75,0.1,0.047,0.251,6.003,6.255,10.2,82.1
8/10/2018,18:00:00,0.033,,249.93,15.8,256.71,0,0.059,0.081,8.196,8.276,8.9,79.6
8/10/2018,19:00:00,0.035,,259.58,21,299.33,0.1,0.052,0.05,12.994,13.046,12.3,80.1
8/10/2018,20:00:00,0.038,,297.07,22,212.25,0.1,0.049,0.059,6.339,6.4,12.8,80.8
8/10/2018,21:00:00,0.037,,329.08,20,203.99,0.1,0.049,0.057,4.461,4.519,11.3,80.2
8/10/2018,22:00:00,0.031,,309.9,17.4,223.15,0,0.039,0.054,10.734,10.786,8.6,79.7
8/10/2018,23:00:00,0.02,,386.32,14.5,263.56,0.1,0.029,0.056,17.244,17.299,9.9,79.5
8/11/2018,0:00:00,0.016,,383.12,15,351.21,0.2,0.017,0.074,27.204,27.28,18.4,79.9
8/11/2018,1:00:00,0.02,,319.24,20.5,313.12,0.1,0.032,0.048,14.654,14.705,14.5,75.7
8/11/2018,2:00:00,0.048,,198.52,19.3,244.64,0,0.041,0.046,10.55,10.594,12.4,73
8/11/2018,3:00:00,0.049,,168.96,16.9,249.36,0,0.04,0.037,11.82,11.859,11.2,73.3
8/11/2018,4:00:00,0.044,,219.63,16.2,246.41,0,0.035,0.047,12.322,12.369,11.3,73.8
8/11/2018,5:00:00,0.026,,201.62,16.7,291.65,0,0.026,0.292,17.398,17.687,12.9,74.2
8/11/2018,6:00:00,0.016,,361.74,19.3,287.26,0,0.028,0.324,16.197,16.52,12.5,74.4
8/11/2018,7:00:00,0.031,,209.14,18.3,282.05,0,0.031,0.392,13.912,14.314,10.2,71.2
8/11/2018,8:00:00,,,,6.3,234.04,0,0.038,0.741,8.371,9.114,2,70.8
8/11/2018,9:00:00,,,250.23,3.9,223.73,0,0.041,0.879,7.266,8.142,0,70.6
8/11/2018,10:00:00,,,226.14,5.2,239.01,0,0.042,1.304,5.988,7.292,1.6,73.6
8/11/2018,11:00:00,,,213.06,5.3,245.5,0,0.045,0.801,5.683,6.485,5.2,75.4
8/11/2018,12:00:00,0.045,,201.98,9.2,247.03,0,0.046,0.615,5.913,6.528,4.7,75.9
8/11/2018,13:00:00,0.042,,252.47,13.7,241.34,0,0.047,0.399,5.585,5.985,5.9,73.5
8/11/2018,14:00:00,0.048,,195.48,4.7,210.27,0,0.048,0.436,3.183,3.619,6.9,74.7
8/11/2018,15:00:00,0.038,,257.03,9,211.31,0,0.046,0.173,3.477,3.649,1.9,74.2
8/11/2018,16:00:00,0.036,,268.32,10.1,249.96,0,0.042,0.559,5.772,6.33,7.2,74.3
8/11/2018,17:00:00,0.041,,231.04,9.2,250.03,0,0.04,0.277,5.457,5.734,9.7,74.4
8/11/2018,18:00:00,0.033,,258.88,14.8,248.69,0,0.038,0.114,7.103,7.218,8.3,74.7
8/11/2018,19:00:00,0.03,,297.19,13.6,212.85,0.1,0.039,0.058,8.587,8.646,6.6,75
8/11/2018,20:00:00,0.038,,232.82,14.3,238.2,0,0.035,0.058,11.805,11.865,6.4,75
8/11/2018,21:00:00,0.036,,233.36,12.9,242.25,0.2,0.031,0.056,15.804,15.861,3.3,75.6
8/11/2018,22:00:00,0.032,,263.91,13,220.58,0,0.035,0.061,9.812,9.874,7,75.3
8/11/2018,23:00:00,0.02,,279.87,6.1,225.74,0,0.037,0.054,5.579,5.634,6,74.6
8/12/2018,0:00:00,0.021,,278.23,5.6,320.16,0,0.016,0.059,11.897,11.956,6.2,73.8
8/12/2018,1:00:00,0.027,,263.54,4.8,291.7,0,0.016,0.061,9.862,9.923,8.2,73.1
8/12/2018,2:00:00,0.027,,249.12,6.4,247.32,0,0.02,0.086,7.66,7.747,11.2,72.5
8/12/2018,3:00:00,0.025,,254.15,8.3,206.27,0,0.029,0.051,3.271,3.324,7.7,72.7
8/12/2018,4:00:00,0.024,,239.18,8.9,178.86,0,0.033,0.05,1.585,1.636,5.3,72.6
8/12/2018,5:00:00,0.029,,214.52,9.6,186.83,0,0.032,0.087,2.307,2.394,9.6,72.8
8/12/2018,6:00:00,0.031,,189.59,7.6,202.16,0,0.032,0.232,2.888,3.119,7.2,73.5
8/12/2018,7:00:00,0.033,,160.5,4.3,202.78,0,0.031,0.43,2.884,3.315,9.1,74.1
8/12/2018,8:00:00,0.038,,155.48,6.5,188.96,0,0.035,0.559,2.328,2.886,8.6,75.1
8/12/2018,9:00:00,0.038,,155.37,6.7,183.88,0,0.039,0.598,1.809,2.408,9.5,76.4
8/12/2018,10:00:00,0.044,,157.74,8.4,179.51,0,0.044,0.405,1.375,1.781,7.1,77.4
8/12/2018,11:00:00,0.046,,176.02,7.5,169.84,0,0.049,0.304,1.132,1.435,6.5,78.9
8/12/2018,12:00:00,0.05,,180.11,10,178.79,0,0.049,0.283,1.887,2.169,4.1,79.6
8/12/2018,13:00:00,0.052,,164.41,7.2,203.64,0,0.048,0.494,2.938,3.433,3.7,77.7
8/12/2018,14:00:00,0.048,,177.96,5.9,182.38,0,0.052,0.506,2.553,3.059,5.3,82.1
8/12/2018,15:00:00,0.049,,180.59,5.6,196.1,0,0.052,0.422,2.845,3.269,5.9,82.9
8/12/2018,16:00:00,0.048,,156.05,6.8,183.56,0,0.049,0.317,1.92,2.238,3.3,81.8
8/12/2018,17:00:00,0.047,,169.26,7.3,203.04,0,0.047,0.244,3.382,3.626,7.8,81.2
8/12/2018,18:00:00,0.045,,198.49,13.8,203.58,0,0.043,0.095,3.568,3.665,8.7,79.9
8/12/2018,19:00:00,0.046,,214.76,18.6,233.23,0,0.039,0.102,5.279,5.383,5.5,78.2
8/12/2018,20:00:00,0.045,,204.17,22.4,238.88,0,0.035,0.064,5.716,5.781,4.7,77.5
8/12/2018,21:00:00,0.044,,192.38,21.4,240.38,0,0.033,0.056,6.003,6.06,6.7,76.5
8/12/2018,22:00:00,0.038,,161.47,13.1,217.37,0,0.036,0.05,4.276,4.327,7.5,75.5
8/12/2018,23:00:00,0.037,,133.2,7.1,182.46,0,0.033,0.053,3.032,3.086,8.7,75.2
8/13/2018,0:00:00,0.035,,130.21,4.3,153.64,0,0.034,0.114,1.921,2.035,6.5,74.8
8/13/2018,1:00:00,0.034,,132.46,0.9,153.33,0,0.033,0.059,1.297,1.356,4.8,74.2
8/13/2018,2:00:00,0.032,,143.67,0.6,152.45,0,0.032,0.081,1.627,1.708,4.8,74
8/13/2018,3:00:00,0.034,,130.03,-0.1,149.6,0,0.034,0.114,1.953,2.066,5.9,73.7
8/13/2018,4:00:00,0.029,,137.94,1.1,157.12,0,0.031,0.302,3.031,3.332,4.2,73.1
8/13/2018,5:00:00,0.025,,164.47,2.9,165.32,0,0.03,0.396,3.781,4.177,6.2,72.7
8/13/2018,6:00:00,0.019,,209.02,3.9,170.41,0,0.029,0.34,3.883,4.219,4.5,72.6
8/13/2018,7:00:00,0.013,,225.76,5.4,180.88,0,0.026,0.422,4.675,5.097,5.2,72.4
8/13/2018,8:00:00,0.012,,274.5,5.2,186.71,0,0.022,0.584,5.97,6.554,4.5,71.6
8/13/2018,9:00:00,0.008,,219.13,7.3,189.23,0,0.019,1.019,6.27,7.291,3.9,70.8
8/13/2018,10:00:00,0.01,,249.9,9,,0,0.018,1.198,6.731,7.929,3.4,70.7
8/13/2018,11:00:00,0.012,,245.24,5.9,,0,0.018,1.738,6.681,8.42,2.9,71.2
8/13/2018,12:00:00,0.017,,231.1,9,,,0.02,1.747,5.696,7.445,2,72.1
8/13/2018,13:00:00,0.023,,193.3,7.4,200.89,,,1.509,5.845,7.354,2.3,72.7
8/13/2018,14:00:00,0.025,,181.19,4,179.66,0,,0.853,4.321,5.178,2.6,73.8
8/13/2018,15:00:00,0.025,,199.49,5.6,183.5,0,0.031,0.786,3.76,4.543,0.8,74.1
8/13/2018,16:00:00,0.026,,211.59,3.2,170.96,0,0.034,0.51,3.032,3.545,2.4,75.3
8/13/2018,17:00:00,0.03,,179.46,7.2,185.99,0,0.032,0.373,4.069,4.443,1.8,75.5
8/13/2018,18:00:00,0.025,,223.33,8.7,194.15,0,0.029,0.205,5.443,5.649,1.4,74.9
8/13/2018,19:00:00,0.015,,278.75,10.4,244.51,0,0.025,0.069,8.888,8.956,1,74.3
8/13/2018,20:00:00,0.013,,298.03,11.3,361.75,0,0.021,0.104,16.838,16.942,3.3,74.1
8/13/2018,21:00:00,0.011,,249.44,11.3,261.82,0,0.027,0.08,12.383,12.465,6.3,73.7
8/13/2018,22:00:00,0.01,,246.98,10.9,263.4,0,0.02,0.066,16.373,16.436,6,73.2
8/13/2018,23:00:00,0.002,,319.84,7.4,304.04,0,0.012,0.094,21.868,21.964,8.1,72.9
8/14/2018,0:00:00,0.001,,312.13,9.3,364.23,0,0.008,0.105,22.096,22.203,8,72.7
8/14/2018,1:00:00,0.001,,290.45,5.2,394.61,0,0.004,1.146,21.98,23.123,5.9,72.5
8/14/2018,2:00:00,0.001,,311.86,1,443.07,0,0.001,12.317,22.826,35.147,9.2,72.1
8/14/2018,3:00:00,0.001,,500.2,7.4,391.74,0,0,6.415,25.39,31.796,9.1,72.2
8/14/2018,4:00:00,0.001,,582.69,8.1,369.78,0,0.002,2.548,22.918,25.465,10.6,72.3
8/14/2018,5:00:00,0.001,,495.51,12.3,379.6,0.1,0.003,5.448,24.509,29.957,11.3,72.5
8/14/2018,6:00:00,0.003,,395.1,10.8,325.09,0.2,0.015,4.124,16.149,20.27,10.9,73.7
8/14/2018,7:00:00,0.005,,388.65,6.7,254.68,0.1,0.028,2.567,8.534,11.102,8,75.2
8/14/2018,8:00:00,0.019,,278,7.4,241.01,0.2,0.031,3.202,8.749,11.955,7.9,76.5
8/14/2018,9:00:00,0.024,,262.18,9,270.52,0.1,0.038,2.468,8.752,11.222,7.2,77.8
8/14/2018,10:00:00,0.031,,238.72,9.3,250.35,,0.047,1.817,7.462,9.281,6.1,79.5
8/14/2018,11:00:00,0.04,,207.15,8.3,226.87,,0.053,1.011,5.237,6.25,7.3,79.2
8/14/2018,12:00:00,0.052,,185.92,1.5,200.52,,0.061,0.536,3.418,3.954,2.9,81.1
8/14/2018,13:00:00,0.062,,176.41,3.6,211.44,0,0.064,,,,4.2,81.4
8/14/2018,14:00:00,0.053,,166.52,4.6,208.72,0.1,0.065,,,,8.6,81.3
8/14/2018,15:00:00,0.037,,246.97,7.8,224.35,0,0.043,,,,6.6,71.2
8/14/2018,16:00:00,0.026,,338.58,6.8,300.36,0,0.036,0.636,13.722,14.356,6.6,71.9
8/14/2018,17:00:00,0.024,,215.82,7.3,318.78,0,0.032,1.758,13.726,15.483,4.6,73.6
8/14/2018,18:00:00,0.02,,203.56,3.4,331.42,0,0.028,0.535,15.346,15.882,2.5,73.2
8/14/2018,19:00:00,0.028,,198.21,11.4,292.74,0,0.023,0.115,15.092,15.208,4.1,72.8
8/14/2018,20:00:00,0.024,,206.46,2.4,270.35,0,0.023,0.112,13.978,14.09,4.7,72.2
8/14/2018,21:00:00,0.024,,186.6,4.4,244.72,0,0.023,0.07,12.207,12.277,2.3,72.2
8/14/2018,22:00:00,0.022,,167.43,3.2,246.18,0.1,0.02,0.101,12.684,12.786,4.7,72.2
8/14/2018,23:00:00,0.017,,174.79,2.7,241.05,0.1,0.016,0.12,13.344,13.465,2.7,71.8
8/15/2018,0:00:00,0.017,,153.24,3.1,222.23,0.1,0.014,0.136,11.583,11.719,4.7,71.6
8/15/2018,1:00:00,0.018,,144.81,3.5,221.96,0.1,0.012,0.197,12.233,12.431,2.8,71.8
8/15/2018,2:00:00,0.015,,156.8,4.1,203.64,0.1,0.012,0.221,12.386,12.605,7.1,71.7
8/15/2018,3:00:00,0.015,,146.48,7.6,205.96,0.1,0.009,0.266,12.702,12.971,8.4,71
8/15/2018,4:00:00,0.018,,149.71,7.7,212.01,0.1,0.011,0.342,13.613,13.955,5.9,71.3
8/15/2018,5:00:00,0.017,,173.89,7.2,215.92,0,0.015,0.838,10.99,11.83,5.6,71.8
8/15/2018,6:00:00,0.02,,195.21,9.3,257.12,0.4,0.016,3.729,11.266,14.992,6.9,73.1
8/15/2018,7:00:00,0.025,,198.06,11.5,256.72,0.3,0.019,4.987,10.493,15.482,5.5,74.7
8/15/2018,8:00:00,0.03,,200.11,14.1,251.17,0.3,0.025,4.311,8.952,13.264,6.9,76.7
8/15/2018,9:00:00,0.038,,188.3,13.3,248.62,0.5,0.032,3.607,8.532,12.138,9.7,79.4
8/15/2018,10:00:00,0.043,,194.97,14.5,230.01,0.2,0.043,1.453,5.733,7.187,9.5,81.8
8/15/2018,11:00:00,0.05,,196.61,10.9,220.47,0.1,0.05,0.896,4.897,5.791,12.2,84
8/15/2018,12:00:00,0.049,,192.9,16.2,229.35,0.2,0.051,0.777,4.42,5.199,14.8,85.6
8/15/2018,13:00:00,0.043,,187.8,16.5,228.24,0.1,0.05,0.828,4.545,5.374,15.1,86.9
8/15/2018,14:00:00,0.048,,196,15.4,218.91,0.1,0.048,0.811,4.354,5.164,16.4,87.7
8/15/2018,15:00:00,0.05,,183.58,15.5,206.17,0,0.047,0.605,3.935,4.542,15.3,88.2
8/15/2018,16:00:00,0.05,,190.65,16.9,209.98,0,0.047,0.467,3.765,4.233,10.8,88.1
8/15/2018,17:00:00,0.049,,201.56,16.2,219.97,0,0.046,0.266,4.084,4.35,12.3,87.6
8/15/2018,18:00:00,0.043,,237.67,22,263.36,0.1,0.044,0.168,9.005,9.173,13.3,86.2
8/15/2018,19:00:00,0.044,,259.74,26.2,295.95,0.2,0.041,0.054,12.55,12.606,15.6,85.1
8/15/2018,20:00:00,0.038,,283.9,27,,0.2,0.034,0.058,15.653,15.712,17.8,84.4
8/15/2018,21:00:00,0.034,,281.87,27.9,331.34,0.3,0.03,0.059,15.668,15.727,18.5,83.6
8/15/2018,22:00:00,0.035,,257.46,27.2,352.62,0.4,0.027,0.051,16.672,16.721,16.2,83.2
8/15/2018,23:00:00,0.034,,250.7,25,319.1,0.3,0.032,0.054,11.866,11.921,15,82.6
8/16/2018,0:00:00,0.034,,253.73,25,319.65,0.3,0.03,0.054,12.847,12.898,18.8,82
8/16/2018,1:00:00,0.033,,252.95,25.8,364.08,0.3,0.016,0.131,22.346,22.475,18.3,80
8/16/2018,2:00:00,0.028,,239.09,25.8,328.49,0.3,0.014,0.072,23.036,23.108,20,79.1
8/16/2018,3:00:00,0.027,,251.1,27.7,360.69,0.3,0.011,0.079,25.619,25.698,20.3,78.6
8/16/2018,4:00:00,0.023,,274.23,28,379.79,0.2,0.011,0.214,24.336,24.55,25.4,78.2
8/16/2018,5:00:00,0.026,,277.61,26.7,382.05,0.2,0.01,1.91,24.34,26.252,22.6,78.1
8/16/2018,6:00:00,0.032,,264.72,23.3,377.49,0.2,0.016,3.011,20.161,23.172,21.9,78.9
8/16/2018,7:00:00,0.029,,338.76,23.9,324.31,0.6,0.028,3.461,16.294,19.756,19.3,80.1
8/16/2018,8:00:00,0.041,,290.76,,339.73,0.9,0.03,6.415,19.873,26.289,16.8,81.6
8/16/2018,9:00:00,0.054,,228.68,-1.6,328.49,0.9,0.037,4.87,17.313,22.19,19.5,82.8
8/16/2018,10:00:00,0.061,,225.73,45.5,286.95,0.7,0.05,2.388,11.009,13.395,17.2,84.9
8/16/2018,11:00:00,0.065,,208.71,37.7,270.81,0.3,0.062,1.18,7.583,8.764,21,86.7
8/16/2018,12:00:00,0.071,,208.95,32.6,269.97,0.5,0.069,1.016,7.199,8.22,20.9,88.3
8/16/2018,13:00:00,0.069,,205.7,30.8,254.51,0.6,0.066,1.243,7.314,8.559,18.1,89.6
8/16/2018,14:00:00,0.071,,198.32,25.8,243.44,0.4,0.065,0.672,5.891,6.564,15.4,89.7
8/16/2018,15:00:00,0.068,,222.89,22.3,245.39,0.6,0.066,0.463,5.153,5.616,16.5,89.7
8/16/2018,16:00:00,0.066,,232.17,20.5,262.86,0.3,0.062,0.448,7.458,7.905,19.3,89.3
8/16/2018,17:00:00,0.067,,248.21,,,,,,,,,
8/16/2018,18:00:00,0.07,,273.93,,,,,,,,,
8/16/2018,19:00:00,0.058,,306.43,,,,,,,,,
8/16/2018,20:00:00,0.057,,301.17,,,,,,,,,
8/16/2018,21:00:00,0.05,,328.31,33.5,404.11,0.3,0.061,0.057,10.269,10.328,25.3,84.2
8/16/2018,22:00:00,0.05,,355.83,33.3,416.31,0.3,0.054,0.052,11.085,11.138,23.8,83.2
8/16/2018,23:00:00,0.041,,357.88,32.1,487.62,0.3,0.045,0.043,14.984,15.027,27.5,82.5
8/17/2018,0:00:00,0.042,,334.9,30.6,436.97,0.4,0.04,0.066,15.149,15.215,24.3,81.7
8/17/2018,1:00:00,0.041,,317.39,30.2,418.82,0.3,0.034,0.046,15.742,15.787,27.4,80.4
8/17/2018,2:00:00,0.043,,300.59,31.8,366.62,0.3,0.033,0.053,18.211,18.265,27.8,80.5
8/17/2018,3:00:00,0.041,,278.26,25.8,330.77,0.2,0.034,0.05,15.871,15.921,23.4,80.1
8/17/2018,4:00:00,0.042,,254.61,25.9,301.07,0.2,0.033,0.052,14.236,14.289,15.4,79.8
8/17/2018,5:00:00,0.034,,277.53,21.3,395.41,0.2,0.018,1.032,25.551,26.58,24.7,79
8/17/2018,6:00:00,0.027,,322.99,20.2,475.34,0.3,0.015,5.642,28.451,34.094,26.7,80.1
8/17/2018,7:00:00,0.026,,372.39,21.5,491.35,0.5,0.023,6.015,23.625,29.643,21.4,81.6
