pm2.5,Temp,RH,AP,Flag,Date,Time
353.16,19.5,68,752,0,10:06:29,4-Aug-19
345.23,19.5,68,752,0,10:06:30,4-Aug-19
366.82,19.5,68,752,0,10:06:31,4-Aug-19
381.29,19.5,68,752,0,10:06:32,4-Aug-19
360.52,19.5,68,752,0,10:06:33,4-Aug-19
338.72,19.5,68,752,0,10:06:34,4-Aug-19
321.64,19.5,68,752,0,10:06:35,4-Aug-19
309.35,19.5,68,752,0,10:06:36,4-Aug-19
317.97,19.5,68,752,0,10:06:37,4-Aug-19
342.58,19.5,68,752,0,10:06:38,4-Aug-19
367.43,19.5,68,752,0,10:06:39,4-Aug-19
373.21,19.5,68,752,0,10:06:40,4-Aug-19
369.09,19.5,68,752,0,10:06:41,4-Aug-19
366.9,19.5,68,752,0,10:06:42,4-Aug-19
395.26,19.5,68,752,0,10:06:43,4-Aug-19
397.3,19.5,68,752,0,10:06:44,4-Aug-19
396.04,19.5,68,752,0,10:06:45,4-Aug-19
397.89,19.5,68,752,0,10:06:46,4-Aug-19
394.25,19.5,68,752,0,10:06:47,4-Aug-19
383.77,19.5,68,752,0,10:06:48,4-Aug-19
396.24,19.5,68,752,0,10:06:49,4-Aug-19
398.9,19.5,68,752,0,10:06:50,4-Aug-19
400.73,19.6,68,752,0,10:06:51,4-Aug-19
395.91,19.6,68,752,0,10:06:52,4-Aug-19
398.99,19.6,68,752,0,10:06:53,4-Aug-19
414.85,19.6,68,752,0,10:06:54,4-Aug-19
435.53,19.6,68,752,0,10:06:55,4-Aug-19
429.48,19.6,68,752,0,10:06:56,4-Aug-19
436.31,19.6,68,752,0,10:06:57,4-Aug-19
437.97,19.6,68,752,0,10:06:58,4-Aug-19
413.15,19.6,68,752,0,10:06:59,4-Aug-19
418.16,19.6,68,752,0,10:07:00,4-Aug-19
431.84,19.6,68,752,0,10:07:01,4-Aug-19
434.13,19.6,68,752,0,10:07:02,4-Aug-19
427.2,19.6,68,752,0,10:07:03,4-Aug-19
429.25,19.6,68,752,0,10:07:04,4-Aug-19
429.71,19.6,68,752,0,10:07:05,4-Aug-19
431.82,19.6,68,752,0,10:07:06,4-Aug-19
432.12,19.6,68,752,0,10:07:07,4-Aug-19
426.7,19.6,68,752,0,10:07:08,4-Aug-19
418.35,19.6,68,752,0,10:07:09,4-Aug-19
434.07,19.6,68,752,0,10:07:10,4-Aug-19
434.07,19.6,68,752,0,10:07:11,4-Aug-19
424.58,19.6,68,752,0,10:07:12,4-Aug-19
439.96,19.6,68,752,0,10:07:13,4-Aug-19
433.24,19.6,68,752,0,10:07:14,4-Aug-19
429.5,19.6,68,752,0,10:07:15,4-Aug-19
413.35,19.6,68,752,0,10:07:16,4-Aug-19
414.71,19.6,68,752,0,10:07:17,4-Aug-19
396.37,19.6,68,752,0,10:07:18,4-Aug-19
396.93,19.6,68,752,0,10:07:19,4-Aug-19
422.93,19.6,68,752,0,10:07:20,4-Aug-19
431.22,19.6,68,752,0,10:07:21,4-Aug-19
414.15,19.6,68,752,0,10:07:22,4-Aug-19
420.53,19.6,68,752,0,10:07:23,4-Aug-19
436.99,19.6,68,752,0,10:07:24,4-Aug-19
430.32,19.6,68,752,0,10:07:25,4-Aug-19
441.39,19.6,68,752,0,10:07:26,4-Aug-19
418.77,19.6,68,752,0,10:07:27,4-Aug-19
422.06,19.6,68,752,0,10:07:28,4-Aug-19
414.04,19.6,68,752,0,10:07:29,4-Aug-19
421.97,19.6,68,752,0,10:07:30,4-Aug-19
414.54,19.6,68,752,0,10:07:31,4-Aug-19
423.41,19.6,68,752,0,10:07:32,4-Aug-19
407.07,19.6,68,752,0,10:07:33,4-Aug-19
395.84,19.6,68,752,0,10:07:34,4-Aug-19
381.21,19.6,68,752,0,10:07:35,4-Aug-19
391.04,19.6,68,752,0,10:07:36,4-Aug-19
391.04,19.6,68,752,0,10:07:37,4-Aug-19
406.1,19.6,68,752,0,10:07:38,4-Aug-19
431.23,19.6,68,752,0,10:07:39,4-Aug-19
428.75,19.6,68,752,0,10:07:40,4-Aug-19
439.9,19.6,68,752,0,10:07:41,4-Aug-19
447.7,19.6,68,752,0,10:07:42,4-Aug-19
456.64,19.6,68,752,0,10:07:43,4-Aug-19
454.5,19.6,68,752,0,10:07:44,4-Aug-19
450.24,19.6,68,752,0,10:07:45,4-Aug-19
447.02,19.6,68,752,0,10:07:46,4-Aug-19
453.63,19.6,68,752,0,10:07:47,4-Aug-19
446.89,19.6,68,752,0,10:07:48,4-Aug-19
475.31,19.6,68,752,0,10:07:49,4-Aug-19
460.68,19.6,68,752,0,10:07:50,4-Aug-19
434.24,19.6,68,752,0,10:07:51,4-Aug-19
462.57,19.6,68,752,0,10:07:52,4-Aug-19
492.6,19.6,68,752,0,10:07:53,4-Aug-19
505.39,19.6,68,752,0,10:07:54,4-Aug-19
517.51,19.6,68,752,0,10:07:55,4-Aug-19
527.63,19.6,68,752,0,10:07:56,4-Aug-19
522.38,19.6,68,752,0,10:07:57,4-Aug-19
498.99,19.6,68,752,0,10:07:58,4-Aug-19
493.02,19.6,68,752,0,10:07:59,4-Aug-19
485.36,19.6,68,752,0,10:08:00,4-Aug-19
494.19,19.6,68,752,0,10:08:01,4-Aug-19
455.91,19.6,68,752,0,10:08:02,4-Aug-19
455.91,19.6,68,752,0,10:08:03,4-Aug-19
432.18,19.6,68,752,0,10:08:04,4-Aug-19
436.49,19.6,68,752,0,10:08:05,4-Aug-19
460.53,19.6,68,752,0,10:08:06,4-Aug-19
483.14,19.6,68,752,0,10:08:07,4-Aug-19
502.57,19.6,68,752,0,10:08:08,4-Aug-19
483.9,19.6,68,752,0,10:08:09,4-Aug-19
474.96,19.6,68,752,0,10:08:10,4-Aug-19
479.84,19.6,68,752,0,10:08:11,4-Aug-19
466.04,19.6,68,752,0,10:08:12,4-Aug-19
456.49,19.6,68,752,0,10:08:13,4-Aug-19
452.66,19.6,68,752,0,10:08:14,4-Aug-19
449.34,19.6,68,752,0,10:08:15,4-Aug-19
471.19,19.6,68,752,0,10:08:16,4-Aug-19
498.78,19.6,68,752,0,10:08:17,4-Aug-19
500.84,19.6,68,752,0,10:08:18,4-Aug-19
501.1,19.6,68,752,0,10:08:19,4-Aug-19
488.52,19.6,68,752,0,10:08:20,4-Aug-19
485.52,19.6,68,752,0,10:08:21,4-Aug-19
483.93,19.6,68,752,0,10:08:22,4-Aug-19
483.53,19.6,68,752,0,10:08:23,4-Aug-19
494.67,19.6,68,752,0,10:08:24,4-Aug-19
510.48,19.6,68,752,0,10:08:25,4-Aug-19
529.19,19.6,68,752,0,10:08:26,4-Aug-19
543.7,19.6,68,752,0,10:08:27,4-Aug-19
537.15,19.6,68,752,0,10:08:28,4-Aug-19
537.15,19.6,68,752,0,10:08:29,4-Aug-19
509.81,19.6,68,752,0,10:08:30,4-Aug-19
482.7,19.6,68,752,0,10:08:31,4-Aug-19
489.65,19.6,68,752,0,10:08:32,4-Aug-19
499.36,19.6,68,752,0,10:08:33,4-Aug-19
496.65,19.6,68,752,0,10:08:34,4-Aug-19
523.67,19.6,68,752,0,10:08:35,4-Aug-19
565.23,19.6,68,752,0,10:08:36,4-Aug-19
547.81,19.6,68,752,0,10:08:37,4-Aug-19
500.05,19.6,68,752,0,10:08:38,4-Aug-19
483.52,19.6,68,752,0,10:08:39,4-Aug-19
498.96,19.6,68,752,0,10:08:40,4-Aug-19
499.97,19.6,68,752,0,10:08:41,4-Aug-19
520.61,19.6,68,752,0,10:08:42,4-Aug-19
521.91,19.6,68,752,0,10:08:43,4-Aug-19
522.71,19.6,68,752,0,10:08:44,4-Aug-19
527.67,19.6,68,752,0,10:08:45,4-Aug-19
527.5,19.6,68,752,0,10:08:46,4-Aug-19
529.63,19.6,68,752,0,10:08:47,4-Aug-19
529.14,19.6,68,752,0,10:08:48,4-Aug-19
524.53,19.6,68,752,0,10:08:49,4-Aug-19
519.63,19.6,68,752,0,10:08:50,4-Aug-19
478.72,19.6,68,752,0,10:08:51,4-Aug-19
458.55,19.6,68,752,0,10:08:52,4-Aug-19
451.03,19.6,68,752,0,10:08:53,4-Aug-19
482.56,19.6,68,752,0,10:08:54,4-Aug-19
482.56,19.6,68,752,0,10:08:55,4-Aug-19
489.9,19.6,68,752,0,10:08:56,4-Aug-19
489.44,19.6,67,752,0,10:08:57,4-Aug-19
475.96,19.6,67,752,0,10:08:58,4-Aug-19
478.79,19.6,67,752,0,10:08:59,4-Aug-19
497.24,19.6,67,752,0,10:09:00,4-Aug-19
509.59,19.6,67,752,0,10:09:01,4-Aug-19
523.42,19.6,67,752,0,10:09:02,4-Aug-19
508.95,19.6,67,752,0,10:09:03,4-Aug-19
510.5,19.6,67,752,0,10:09:04,4-Aug-19
520.54,19.6,67,752,0,10:09:05,4-Aug-19
518.43,19.6,67,752,0,10:09:06,4-Aug-19
557.49,19.6,67,752,0,10:09:07,4-Aug-19
570.27,19.6,67,752,0,10:09:08,4-Aug-19
542.67,19.6,67,752,0,10:09:09,4-Aug-19
536.53,19.6,67,752,0,10:09:10,4-Aug-19
553.85,19.6,67,752,0,10:09:11,4-Aug-19
556.24,19.6,67,752,0,10:09:12,4-Aug-19
553.97,19.6,67,752,0,10:09:13,4-Aug-19
540.33,19.6,67,752,0,10:09:14,4-Aug-19
525.11,19.6,67,752,0,10:09:15,4-Aug-19
516.13,19.6,67,752,0,10:09:16,4-Aug-19
490.14,19.6,67,752,0,10:09:17,4-Aug-19
478.27,19.6,67,752,0,10:09:18,4-Aug-19
471.69,19.6,67,752,0,10:09:19,4-Aug-19
463.49,19.6,67,752,0,10:09:20,4-Aug-19
463.49,19.6,67,752,0,10:09:21,4-Aug-19
504.99,19.6,67,752,0,10:09:22,4-Aug-19
540.28,19.6,67,752,0,10:09:23,4-Aug-19
531.58,19.6,67,752,0,10:09:24,4-Aug-19
513.73,19.6,67,752,0,10:09:25,4-Aug-19
506.16,19.6,67,752,0,10:09:26,4-Aug-19
510.14,19.6,67,752,0,10:09:27,4-Aug-19
506.98,19.6,67,752,0,10:09:28,4-Aug-19
495.66,19.6,67,752,0,10:09:29,4-Aug-19
475.62,19.6,67,752,0,10:09:30,4-Aug-19
485.01,19.6,67,752,0,10:09:31,4-Aug-19
486.69,19.6,67,752,0,10:09:32,4-Aug-19
467.29,19.7,67,752,0,10:09:33,4-Aug-19
454.49,19.7,67,752,0,10:09:34,4-Aug-19
461.3,19.7,67,752,0,10:09:35,4-Aug-19
501.37,19.7,67,752,0,10:09:36,4-Aug-19
520.59,19.7,67,752,0,10:09:37,4-Aug-19
531.71,19.7,67,752,0,10:09:38,4-Aug-19
510.74,19.7,67,750,0,10:09:39,4-Aug-19
506.49,19.7,67,750,0,10:09:40,4-Aug-19
507.5,19.7,67,750,0,10:09:41,4-Aug-19
502.3,19.7,67,750,0,10:09:42,4-Aug-19
503.18,19.7,67,750,0,10:09:43,4-Aug-19
522.77,19.7,67,750,0,10:09:44,4-Aug-19
524.59,19.7,67,750,0,10:09:45,4-Aug-19
525.44,19.7,67,750,0,10:09:46,4-Aug-19
525.44,19.7,67,750,0,10:09:47,4-Aug-19
545.14,19.7,67,750,0,10:09:48,4-Aug-19
544.98,19.7,67,750,0,10:09:49,4-Aug-19
519.02,19.7,67,750,0,10:09:50,4-Aug-19
511.99,19.7,67,750,0,10:09:51,4-Aug-19
517.56,19.7,67,750,0,10:09:52,4-Aug-19
520.76,19.7,67,750,0,10:09:53,4-Aug-19
523.35,19.7,67,750,0,10:09:54,4-Aug-19
535.75,19.7,67,750,0,10:09:55,4-Aug-19
548.22,19.7,67,750,0,10:09:56,4-Aug-19
562.93,19.7,67,752,0,10:09:57,4-Aug-19
563.27,19.7,67,752,0,10:09:58,4-Aug-19
546.78,19.7,67,752,0,10:09:59,4-Aug-19
523.65,19.7,67,752,0,10:10:00,4-Aug-19
505.15,19.7,67,752,0,10:10:01,4-Aug-19
504.37,19.7,67,752,0,10:10:02,4-Aug-19
486.18,19.7,67,752,0,10:10:03,4-Aug-19
486.5,19.7,67,752,0,10:10:04,4-Aug-19
503.48,19.7,67,752,0,10:10:05,4-Aug-19
499.95,19.7,67,752,0,10:10:06,4-Aug-19
510.93,19.7,67,752,0,10:10:07,4-Aug-19
518.26,19.7,67,752,0,10:10:08,4-Aug-19
514.52,19.7,67,752,0,10:10:09,4-Aug-19
530.48,19.7,67,752,0,10:10:10,4-Aug-19
547.51,19.7,67,752,0,10:10:11,4-Aug-19
552.96,19.7,67,752,0,10:10:12,4-Aug-19
552.96,19.7,67,752,0,10:10:13,4-Aug-19
570.54,19.7,67,752,0,10:10:14,4-Aug-19
549.75,19.7,67,752,0,10:10:15,4-Aug-19
558.88,19.7,67,752,0,10:10:16,4-Aug-19
569.16,19.7,67,752,0,10:10:17,4-Aug-19
565.87,19.7,67,752,0,10:10:18,4-Aug-19
580.91,19.7,67,752,0,10:10:19,4-Aug-19
569.2,19.7,67,752,0,10:10:20,4-Aug-19
568.32,19.7,67,752,0,10:10:21,4-Aug-19
579.64,19.7,67,752,0,10:10:22,4-Aug-19
575.26,19.7,67,752,0,10:10:23,4-Aug-19
558.49,19.7,67,752,0,10:10:24,4-Aug-19
561.87,19.7,67,752,0,10:10:25,4-Aug-19
556.18,19.7,67,752,0,10:10:26,4-Aug-19
559.32,19.7,67,752,0,10:10:27,4-Aug-19
552.7,19.7,67,752,0,10:10:28,4-Aug-19
541.68,19.7,67,752,0,10:10:29,4-Aug-19
538.3,19.7,67,752,0,10:10:30,4-Aug-19
531.1,19.7,67,752,0,10:10:31,4-Aug-19
528.06,19.7,67,752,0,10:10:32,4-Aug-19
529.73,19.7,67,752,0,10:10:33,4-Aug-19
539.67,19.7,67,752,0,10:10:34,4-Aug-19
567.59,19.7,67,752,0,10:10:35,4-Aug-19
567.59,19.7,67,752,0,10:10:36,4-Aug-19
587.65,19.7,67,752,0,10:10:37,4-Aug-19
579.41,19.7,67,752,0,10:10:38,4-Aug-19
552.41,19.7,67,752,0,10:10:39,4-Aug-19
503.24,19.7,67,752,0,10:10:40,4-Aug-19
496.64,19.7,67,752,0,10:10:41,4-Aug-19
490.23,19.7,67,752,0,10:10:42,4-Aug-19
482.67,19.7,67,752,0,10:10:43,4-Aug-19
496.2,19.7,67,752,0,10:10:44,4-Aug-19
500.65,19.7,67,752,0,10:10:45,4-Aug-19
511.09,19.7,67,752,0,10:10:46,4-Aug-19
491.93,19.7,67,752,0,10:10:47,4-Aug-19
475.86,19.7,67,752,0,10:10:48,4-Aug-19
482,19.7,67,752,0,10:10:49,4-Aug-19
489.1,19.7,67,752,0,10:10:50,4-Aug-19
479.78,19.7,67,752,0,10:10:51,4-Aug-19
494.19,19.7,67,752,0,10:10:52,4-Aug-19
495.42,19.7,67,752,0,10:10:53,4-Aug-19
493.48,19.7,67,752,0,10:10:54,4-Aug-19
513.66,19.7,67,752,0,10:10:55,4-Aug-19
523.54,19.7,67,752,0,10:10:56,4-Aug-19
541.84,19.7,67,752,0,10:10:57,4-Aug-19
564.41,19.7,67,752,0,10:10:58,4-Aug-19
564.41,19.7,67,752,0,10:10:59,4-Aug-19
565.88,19.7,67,752,0,10:11:00,4-Aug-19
550.71,19.7,67,752,0,10:11:01,4-Aug-19
555.22,19.7,67,752,0,10:11:02,4-Aug-19
554.98,19.7,67,752,0,10:11:03,4-Aug-19
536.02,19.7,67,752,0,10:11:04,4-Aug-19
538.68,19.7,67,752,0,10:11:05,4-Aug-19
553.25,19.7,67,752,0,10:11:06,4-Aug-19
553.23,19.7,67,752,0,10:11:07,4-Aug-19
549.21,19.7,67,752,0,10:11:08,4-Aug-19
547.74,19.7,67,752,0,10:11:09,4-Aug-19
560.95,19.7,67,752,0,10:11:10,4-Aug-19
532.17,19.7,67,752,0,10:11:11,4-Aug-19
511.19,19.7,67,752,0,10:11:12,4-Aug-19
508.34,19.7,67,752,0,10:11:13,4-Aug-19
513.16,19.7,67,752,0,10:11:14,4-Aug-19
515.76,19.7,67,752,0,10:11:15,4-Aug-19
527.27,19.7,67,752,0,10:11:16,4-Aug-19
512.3,19.7,67,752,0,10:11:17,4-Aug-19
512.14,19.7,67,752,0,10:11:18,4-Aug-19
533.45,19.7,67,752,0,10:11:19,4-Aug-19
588.98,19.7,67,752,0,10:11:20,4-Aug-19
587.96,19.7,67,752,0,10:11:21,4-Aug-19
597.45,19.7,67,752,0,10:11:22,4-Aug-19
605.76,19.7,67,752,0,10:11:23,4-Aug-19
592.16,19.7,67,752,0,10:11:24,4-Aug-19
592.16,19.7,67,752,0,10:11:25,4-Aug-19
566.98,19.7,67,752,0,10:11:26,4-Aug-19
551.29,19.7,67,752,0,10:11:27,4-Aug-19
535.42,19.7,67,752,0,10:11:28,4-Aug-19
535.77,19.7,67,752,0,10:11:29,4-Aug-19
534.85,19.7,67,752,0,10:11:30,4-Aug-19
529.28,19.7,67,752,0,10:11:31,4-Aug-19
546.53,19.7,67,752,0,10:11:32,4-Aug-19
565.01,19.7,67,752,0,10:11:33,4-Aug-19
576.61,19.7,67,752,0,10:11:34,4-Aug-19
587.14,19.7,67,752,0,10:11:35,4-Aug-19
585.17,19.7,67,752,0,10:11:36,4-Aug-19
588.35,19.7,67,752,0,10:11:37,4-Aug-19
608.77,19.7,67,752,0,10:11:38,4-Aug-19
635.11,19.7,67,752,0,10:11:39,4-Aug-19
648.29,19.7,67,752,0,10:11:40,4-Aug-19
614,19.7,67,752,0,10:11:41,4-Aug-19
607.14,19.7,67,752,0,10:11:42,4-Aug-19
610.94,19.7,67,752,0,10:11:43,4-Aug-19
591.57,19.7,67,752,0,10:11:44,4-Aug-19
561.46,19.7,67,752,0,10:11:45,4-Aug-19
555.11,19.7,67,752,0,10:11:46,4-Aug-19
565.76,19.7,67,752,0,10:11:47,4-Aug-19
559.1,19.7,67,752,0,10:11:48,4-Aug-19
561.14,19.7,67,752,0,10:11:49,4-Aug-19
577.33,19.7,67,752,0,10:11:50,4-Aug-19
577.33,19.7,67,752,0,10:11:51,4-Aug-19
616.38,19.7,67,752,0,10:11:52,4-Aug-19
612.44,19.7,67,752,0,10:11:53,4-Aug-19
588.84,19.7,67,752,0,10:11:54,4-Aug-19
600.31,19.7,67,752,0,10:11:55,4-Aug-19
608,19.7,67,752,0,10:11:56,4-Aug-19
593.26,19.8,67,752,0,10:11:57,4-Aug-19
599.26,19.8,67,752,0,10:11:58,4-Aug-19
611.18,19.8,67,752,0,10:11:59,4-Aug-19
629.7,19.8,67,752,0,10:12:00,4-Aug-19
617.47,19.8,67,752,0,10:12:01,4-Aug-19
629.06,19.8,67,752,0,10:12:02,4-Aug-19
624.12,19.8,67,752,0,10:12:03,4-Aug-19
612.89,19.8,67,752,0,10:12:04,4-Aug-19
605.15,19.8,67,752,0,10:12:05,4-Aug-19
591.78,19.8,67,752,0,10:12:06,4-Aug-19
584.96,19.8,67,752,0,10:12:07,4-Aug-19
567.61,19.8,67,752,0,10:12:08,4-Aug-19
563.38,19.8,67,752,0,10:12:09,4-Aug-19
572.86,19.8,67,752,0,10:12:10,4-Aug-19
541.42,19.8,67,752,0,10:12:11,4-Aug-19
525.24,19.8,67,752,0,10:12:12,4-Aug-19
548.01,19.8,67,752,0,10:12:13,4-Aug-19
534.51,19.8,67,752,0,10:12:14,4-Aug-19
511.54,19.8,67,752,0,10:12:15,4-Aug-19
497.28,19.8,67,752,0,10:12:16,4-Aug-19
497.28,19.8,67,752,0,10:12:17,4-Aug-19
502.41,19.8,67,752,0,10:12:18,4-Aug-19
512.31,19.8,67,752,0,10:12:19,4-Aug-19
528.69,19.8,67,752,0,10:12:20,4-Aug-19
536.38,19.8,67,752,0,10:12:21,4-Aug-19
527.69,19.8,67,752,0,10:12:22,4-Aug-19
545.82,19.8,67,752,0,10:12:23,4-Aug-19
561.57,19.8,67,752,0,10:12:24,4-Aug-19
566.33,19.8,67,752,0,10:12:25,4-Aug-19
535.77,19.8,67,752,0,10:12:26,4-Aug-19
534.82,19.8,67,752,0,10:12:27,4-Aug-19
536.49,19.8,67,752,0,10:12:28,4-Aug-19
541.47,19.8,67,752,0,10:12:29,4-Aug-19
545.66,19.8,67,752,0,10:12:30,4-Aug-19
552.98,19.8,67,752,0,10:12:31,4-Aug-19
543.9,19.8,67,752,0,10:12:32,4-Aug-19
554.99,19.8,67,752,0,10:12:33,4-Aug-19
558.79,19.8,67,752,0,10:12:34,4-Aug-19
575.38,19.8,67,752,0,10:12:35,4-Aug-19
592.37,19.8,67,752,0,10:12:36,4-Aug-19
592.06,19.8,67,752,0,10:12:37,4-Aug-19
571.34,19.8,67,752,0,10:12:38,4-Aug-19
559.54,19.8,67,752,0,10:12:39,4-Aug-19
556.08,19.8,67,752,0,10:12:40,4-Aug-19
549.66,19.8,67,752,0,10:12:41,4-Aug-19
535.41,19.8,67,752,0,10:12:42,4-Aug-19
535.41,19.8,67,752,0,10:12:43,4-Aug-19
525.76,19.8,67,752,0,10:12:44,4-Aug-19
526.38,19.8,67,752,0,10:12:45,4-Aug-19
533.98,19.8,67,752,0,10:12:46,4-Aug-19
542.53,19.8,67,752,0,10:12:47,4-Aug-19
543.56,19.8,67,752,0,10:12:48,4-Aug-19
557.44,19.8,67,752,0,10:12:49,4-Aug-19
573.34,19.8,67,752,0,10:12:50,4-Aug-19
566.63,19.8,67,752,0,10:12:51,4-Aug-19
575.41,19.8,67,752,0,10:12:52,4-Aug-19
564.68,19.8,67,752,0,10:12:53,4-Aug-19
570.86,19.8,67,752,0,10:12:54,4-Aug-19
570.42,19.8,67,752,0,10:12:55,4-Aug-19
577.56,19.8,67,752,0,10:12:56,4-Aug-19
559.3,19.8,67,752,0,10:12:57,4-Aug-19
533.83,19.8,67,752,0,10:12:58,4-Aug-19
522.05,19.8,67,752,0,10:12:59,4-Aug-19
498.38,19.8,67,752,0,10:13:00,4-Aug-19
486.97,19.8,67,752,0,10:13:01,4-Aug-19
487.93,19.8,67,752,0,10:13:02,4-Aug-19
523.82,19.8,67,752,0,10:13:03,4-Aug-19
511.25,19.8,67,752,0,10:13:04,4-Aug-19
493.39,19.8,67,752,0,10:13:05,4-Aug-19
478.35,19.8,67,752,0,10:13:06,4-Aug-19
476.41,19.8,67,752,0,10:13:07,4-Aug-19
503.18,19.8,67,752,0,10:13:08,4-Aug-19
503.18,19.8,67,752,0,10:13:09,4-Aug-19
535.24,19.8,67,752,0,10:13:10,4-Aug-19
539.58,19.8,67,752,0,10:13:11,4-Aug-19
541.34,19.8,67,752,0,10:13:12,4-Aug-19
535.31,19.8,67,752,0,10:13:13,4-Aug-19
561.44,19.8,67,752,0,10:13:14,4-Aug-19
565.87,19.8,67,752,0,10:13:15,4-Aug-19
573.52,19.8,67,752,0,10:13:16,4-Aug-19
578.55,19.8,67,752,0,10:13:17,4-Aug-19
587.46,19.8,67,752,0,10:13:18,4-Aug-19
578.01,19.8,67,752,0,10:13:19,4-Aug-19
564.09,19.8,67,752,0,10:13:20,4-Aug-19
575.46,19.8,67,752,0,10:13:21,4-Aug-19
587.71,19.8,67,752,0,10:13:22,4-Aug-19
600.42,19.8,67,752,0,10:13:23,4-Aug-19
580.89,19.8,67,752,0,10:13:24,4-Aug-19
589.53,19.8,67,752,0,10:13:25,4-Aug-19
580.78,19.8,67,752,0,10:13:26,4-Aug-19
580.64,19.8,67,752,0,10:13:27,4-Aug-19
564.27,19.8,67,752,0,10:13:28,4-Aug-19
543.61,19.8,67,752,0,10:13:29,4-Aug-19
531.57,19.8,67,752,0,10:13:30,4-Aug-19
516.49,19.8,67,752,0,10:13:31,4-Aug-19
517.51,19.8,67,752,0,10:13:32,4-Aug-19
504.86,19.8,66,752,0,10:13:33,4-Aug-19
490.43,19.8,66,752,0,10:13:34,4-Aug-19
490.43,19.8,66,752,0,10:13:35,4-Aug-19
482.93,19.8,66,752,0,10:13:36,4-Aug-19
494.38,19.8,66,752,0,10:13:37,4-Aug-19
494.83,19.8,66,752,0,10:13:38,4-Aug-19
512.36,19.8,66,752,0,10:13:39,4-Aug-19
534.71,19.8,66,752,0,10:13:40,4-Aug-19
547.05,19.8,66,752,0,10:13:41,4-Aug-19
560.85,19.8,66,752,0,10:13:42,4-Aug-19
592.56,19.8,66,752,0,10:13:43,4-Aug-19
623.84,19.8,66,752,0,10:13:44,4-Aug-19
622.19,19.8,66,752,0,10:13:45,4-Aug-19
600.05,19.8,66,752,0,10:13:46,4-Aug-19
572.69,19.8,66,752,0,10:13:47,4-Aug-19
573.13,19.8,66,752,0,10:13:48,4-Aug-19
580.02,19.8,66,752,0,10:13:49,4-Aug-19
576.42,19.8,66,752,0,10:13:50,4-Aug-19
561.34,19.9,66,752,0,10:13:51,4-Aug-19
567.16,19.9,66,752,0,10:13:52,4-Aug-19
569.17,19.9,66,752,0,10:13:53,4-Aug-19
585.31,19.9,66,752,0,10:13:54,4-Aug-19
578.23,19.9,66,752,0,10:13:55,4-Aug-19
574.13,19.9,66,752,0,10:13:56,4-Aug-19
571.49,19.9,66,752,0,10:13:57,4-Aug-19
558.64,19.9,66,752,0,10:13:58,4-Aug-19
554.56,19.9,66,752,0,10:13:59,4-Aug-19
564.51,19.9,66,752,0,10:14:00,4-Aug-19
564.51,19.9,66,752,0,10:14:01,4-Aug-19
578.21,19.9,66,752,0,10:14:02,4-Aug-19
597.57,19.9,66,752,0,10:14:03,4-Aug-19
606.69,19.9,66,752,0,10:14:04,4-Aug-19
599.26,19.9,66,752,0,10:14:05,4-Aug-19
623.89,19.9,66,752,0,10:14:06,4-Aug-19
624.95,19.9,66,752,0,10:14:07,4-Aug-19
599.3,19.9,66,752,0,10:14:08,4-Aug-19
597.26,19.9,66,752,0,10:14:09,4-Aug-19
582.28,19.9,66,752,0,10:14:10,4-Aug-19
589.49,19.9,66,752,0,10:14:11,4-Aug-19
584.38,19.9,66,752,0,10:14:12,4-Aug-19
558.22,19.9,66,752,0,10:14:13,4-Aug-19
538.35,19.9,66,752,0,10:14:14,4-Aug-19
549.43,19.9,66,752,0,10:14:15,4-Aug-19
543.62,19.9,66,752,0,10:14:16,4-Aug-19
548.66,19.9,66,752,0,10:14:17,4-Aug-19
551.11,19.9,66,752,0,10:14:18,4-Aug-19
573.73,19.9,66,752,0,10:14:19,4-Aug-19
579.82,19.9,66,752,0,10:14:20,4-Aug-19
558.99,19.9,66,752,0,10:14:21,4-Aug-19
549.19,19.9,66,752,0,10:14:22,4-Aug-19
548.37,19.9,66,752,0,10:14:23,4-Aug-19
548.37,19.9,66,752,0,10:14:24,4-Aug-19
570.7,19.9,66,752,0,10:14:25,4-Aug-19
568.58,19.9,66,752,0,10:14:26,4-Aug-19
575.75,19.9,66,752,0,10:14:27,4-Aug-19
584.25,19.9,66,752,0,10:14:28,4-Aug-19
578.8,19.9,66,752,0,10:14:29,4-Aug-19
563.98,19.9,66,752,0,10:14:30,4-Aug-19
567.7,19.9,66,752,0,10:14:31,4-Aug-19
552.52,19.9,66,752,0,10:14:32,4-Aug-19
552.42,19.9,66,752,0,10:14:33,4-Aug-19
543.54,19.9,66,752,0,10:14:34,4-Aug-19
557.4,19.9,66,752,0,10:14:35,4-Aug-19
556.91,19.9,66,752,0,10:14:36,4-Aug-19
547.3,19.9,66,752,0,10:14:37,4-Aug-19
549.09,19.9,66,752,0,10:14:38,4-Aug-19
570.53,19.9,66,752,0,10:14:39,4-Aug-19
592.71,19.9,66,752,0,10:14:40,4-Aug-19
579.33,19.9,66,752,0,10:14:41,4-Aug-19
556.25,19.9,66,752,0,10:14:42,4-Aug-19
536.09,19.9,66,752,0,10:14:43,4-Aug-19
552.74,19.9,66,752,0,10:14:44,4-Aug-19
551.89,19.9,66,752,0,10:14:45,4-Aug-19
570.49,19.9,66,752,0,10:14:46,4-Aug-19
570.49,19.9,66,752,0,10:14:47,4-Aug-19
